"","year","country","topic","authors","no_authors","title","institution","journal","african_journal","impact","citations","model","genetic","research_types","adv_methods","plants","p_name","p_use","p_success","n_affiliations","international_collab","CC1","CC2","CC3","CC4","CC5","CC6","CC7","CC8","CC9","CC10","CC11","CC12","CC13","CC14","CC15","CC16","CC17","CC18","CC19","CC20","CC21","CC22","CC23","CC24","CC25","CC26","CC27","CC28","CC29","CC30","CC31","CC32"
"953",2014,44,7,"B. de Gelder, D. Terburg, B. Morgan, R. Hortensius, D. J. Stein and J. van Honk",6,"The role of human basolateral amygdala in ambiguous social threat perception",NA,"Acta Neurol Scand Suppl","Yes",4.77,37,"Human",0,"0",1,NA,NA,NA,NA,3,102,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",2014,44,9,"R. van Coller, P. Slabbert, J. Vaidyanathan and C. Schutte",4,"Successful treatment of disabling paroxysmal nonkinesigenic dyskinesia with deep brain stimulation of the globus pallidus internus",NA,"Technol Health Care","Yes",1.968,9,"Human",0,"1",1,NA,NA,NA,NA,3,44,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",2014,44,1,"R. S. Kazu, J. Maldonado, B. Mota, P. R. Manger and S. Herculano-Houzel",5,"Cellular scaling rules for the brain of Artiodactyla include a highly folded cortex with few neurons",NA,"Front Neuroanat","Yes",3.141,22,"Pig,Blesbok,Springbok,Greater kudu,Giraffe",0,"0",0,NA,NA,NA,NA,3,54,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956",2014,44,5,"K. Plattner, M. I. Lambert, N. Tam, R. P. Lamberts and J. Baumeister",5,"Changes in cortical beta activity related to a biceps brachii movement task while experiencing exercise induced muscle damage",NA,"Physiol Behav","Yes",2.508,3,"Human",0,"1",0,NA,NA,NA,NA,4,44,102,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",2014,44,3,"V. Naranbhai, C. C. Chang, R. Durgiah, S. Omarjee, A. Lim, M. Y. Moosa, J. H. Elliot, T. Ndung'u, S. R. Lewin, M. A. French and W. H. Carr",11,"Compartmentalization of innate immune responses in the central nervous system during cryptococcal meningitis/HIV coinfection",NA,"Aids","Yes",4.914,18,"Human",0,"1",1,NA,NA,NA,NA,5,0,53,56,102,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",2015,44,3,"M. M. Van der Walt and G. Terre'Blanche",2,"1,3,7-Triethyl-substituted xanthines--possess nanomolar affinity for the adenosine A1 receptor",NA,"Bioorg Med Chem","Yes",2.901,17,"Rat",0,"0",0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959",2015,44,3,"J. H. Williams, J. D. Mentoor, E. Van Wilpe and M. Venter",4,"Comparative pathology of neurovirulent lineage 1 (NY99/385) and lineage 2 (SPU93/01) West Nile virus infections in BALBc mice","University of Pretoria","Vet Pathol","Yes",1.869,6,"Mice",1,"0",1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",2015,44,9,"D. Bratkowska, A. Shobo, S. Singh, A. B. L, H. G. Kruger, G. E. Maguire and T. Govender",7,"Determination of the antitubercular drug PA-824 in rat plasma, lung and brain tissues by liquid chromatography tandem mass spectrometry: application to a pharmacokinetic study",NA,"J Chromatogr B Analyt Technol Biomed Life Sci","Yes",2.521,10,"Rat",0,"0",0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",2015,44,3,"J. Sothmann, J. Stander, N. Kruger and R. Dunn",4,"Epidemiology of acute spinal cord injuries in the Groote Schuur Hospital Acute Spinal Cord Injury (GSH ASCI) Unit, Cape Town, 44, over the past 11 years",NA,"S Afr Med J","No",0.955,10,"Human",0,"1",0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",2015,44,3,"S. Baijnath, S. Naiker, A. Shobo, C. Moodley, J. Adamson, B. Ngcobo, L. A. Bester, S. Singh, H. G. Kruger, T. Naicker and T. Govender",11,"Evidence for the presence of clofazimine and its distribution in the healthy mouse brain","University of KwaZulu-Natal","J Mol Histol","Yes",2.412,15,"Human",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963",2015,44,6,"L. Qulu, W. M. Daniels and M. V. Mabandla",3,"Exposure to prenatal stress has deleterious effects on hippocampal function in a febrile seizure rat model","University of KwaZulu-Natal","Brain Res","Yes",3.125,8,"Rat",0,"0",1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",2015,44,6,"J. Benoit, F. Abdala, M. J. Van den Brandt, P. R. Manger and B. S. Rubidge",5,"Physiological implications of the abnormal absence of the parietal foramen in a late Permian cynodont (Therapsida)","University of the Witwatersrand","J Exp Biol","Yes",2.098,11,"Permian cynodont",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",2015,44,1,"S. Cassim, L. Qulu and M. V. Mabandla",3,"Prenatal stress and early life febrile convulsions compromise hippocampal genes MeCP2/REST function in mid-adolescent life of Sprague-Dawley rats","University of KwaZulu-Natal","J Pain","Yes",3.244,5,"Human",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",2015,44,2,"M. Laubscher, M. Held, M. Maree and M. Solomons",4,"Radial nerve lacerations--the outcome of end-to-end repairs in penetrating trauma","Groote Schuur Hospital, University of Cape Town","J Comp Neurol","Yes",1.876,1,"Human",0,"1",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",2015,44,3,"L. D. Africa and C. Smith",2,"Sutherlandia frutescens may exacerbate HIV-associated neuroinflammation","University Stellenbosch","S Afr Med J","Yes",0,11,"Human",0,"0",1,1,"Sutherlandia frutescens","anti-inflammation",1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",2015,44,3,"R. Harricharan, V. Thaver, V. A. Russell and W. M. Daniels",4,"Tat-induced histopathological alterations mediate hippocampus-associated behavioural impairments in rats","University of KwaZulu-Natal","J S Afr Vet Assoc","Yes",2.449,14,"Rat",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",2015,44,3,"S. Bhagwan, B. Bhagwan and A. I. Bhigjee",3,"The use of cladribine in neurosarcoidosis: A report of two cases","University of KwaZulu-Natal","Ultrastruct Pathol","Yes",1.821,3,"Human",0,"1",0,1,"Cadribine","Clinical and radiological response",1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",2015,44,3,"J. Hoare, J. P. Fouche, N. Phillips, J. A. Joska, K. A. Donald, K. Thomas and D. J. Stein",7,"Clinical associations of white matter damage in cART-treated HIV-positive children in South Africa","University of Cape Town, School of Child and Adolescent Health","J Neurovirol","Yes",3.228,27,"Human",0,"1",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971",2015,44,3,"S. Andronikou, C. Ackermann, B. Laughton, M. Cotton, N. Tomazos, B. Spottiswoode, K. Mauff and J. M. Pettifor",8,"Corpus callosum thickness on mid-sagittal MRI as a marker of brain volume: a pilot study in children with HIV-related brain disease and controls","University of the Witwatersrand, University of Stellenbosch, University of Cape Town","Pediatr Radiol","Yes",1.826,7,"Human",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972",2015,44,3,"S. L. Harilall, Y. E. Choonara, L. K. Tomar, C. Tyagi, P. Kumar, L. C. du Toit, G. Modi, D. Naidoo, S. E. Iyuke, M. P. Danckwerts and V. Pillay",11,"Development and in vivo evaluation of an implantable nano-enabled multipolymeric scaffold for the management of AIDS dementia complex (ADC)","University of the Witwatersrand","Int J Pharm","Yes",3.915,5,"Human",0,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",2015,44,8,"R. Emsley, L. Asmal, S. du Plessis, B. Chiliza, M. Kidd, J. Carr and M. Vink",7,"Dorsal striatal volumes in never-treated patients with first-episode schizophrenia before and during acute treatment","Stellenbosch University","Schizophr Res","Yes",3.985,7,"Human",0,"1",0,0,NA,NA,NA,2,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",2015,44,7,"J. J. Dimatelis, J. H. Hsieh, T. L. Sterley, L. Marais, J. S. Womersley, M. Vlok and V. A. Russell",7,"Impaired Energy Metabolism and Disturbed Dopamine and Glutamate Signalling in the Striatum and Prefrontal Cortex of the Spontaneously Hypertensive Rat Model of Attention-Deficit Hyperactivity Disorder",NA,"J Mol Neurosci","Yes",2.558,9,"Rat",1,"0",1,NA,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",2015,44,6,"D. Fisher, K. Gamieldien and P. S. Mafunda",3,"Methamphetamine is not Toxic but Disrupts the Cell Cycle of Blood-Brain Barrier Endothelial Cells",NA,"Neurotox Res","Yes",2.969,11,"Mice (Cell culture)",1,"0",1,NA,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",2015,44,3,"D. G. Alexander, A. B. Shuttleworth-Edwards, M. Kidd and C. M. Malcolm",4,"Mild traumatic brain injuries in early adolescent rugby players: Long-term neurocognitive and academic outcomes","University Stellenbosch, University of the Western Cape, Rhodes University","Brain Inj","Yes",2.061,23,"Human",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",2015,44,1,"L. du Plessis, S. W. Jacobson, C. D. Molteno, F. C. Robertson, B. S. Peterson, J. L. Jacobson and E. M. Meintjes",7,"Neural correlates of cerebellar-mediated timing during finger tapping in children with fetal alcohol spectrum disorders",NA,"Arch Neurol","Yes",4.814,14,"Human",0,"1",1,NA,NA,NA,NA,2,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",2015,44,3,"P. Pillay, A. L. Wadley, C. L. Cherry, A. S. Karstaedt and P. R. Kamerman",5,"Pharmacological treatment of painful HIV-associated sensory neuropathy","University of the Witwatersrand, Chris Hani Baragwanath Hospital, Johannesburg","Transfus Apher Sci","No",0.955,6,"Human",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979",2015,44,3,"A. L. Wadley, L. M. Hendry, P. R. Kamerman, C. S. Chew, P. Price, C. L. Cherry and Z. Lombard",7,"Role of TNF block genetic variants in HIV-associated sensory neuropathy in black Southern Africans","University of the Witwatersrand","Biochem Pharmacol","Yes",3.636,14,"Human",0,"0",1,0,NA,NA,NA,2,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",2015,44,7,"W. Friedrich, S. Du and K. Balt",3,"Studying frequency processing of the brain to enhance long-term memory and develop a human brain protocol","University of South Africa, Tshwane University of Technology, Neurofeedback, Lynnwood, Pretoria","S Afr Med J","Yes",0.387,0,"Human",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",2015,44,9,"S. van der Walt, A. C. Oettle and H. R. Patel",3,"Surgical anatomy of the pudendal nerve and its branches in South Africans","University of Pretoria, University of Pretoria","Paediatr Anaesth","Yes",1.57,3,"Human",0,"0",0,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",2015,44,3,"N. M. Francisco, N. J. Hsu, R. Keeton, P. Randall, B. Sebesho, N. Allie, D. Govender, V. Quesniaux, B. Ryffel, L. Kellaway and M. Jacobs",11,"TNF-dependent regulation and activation of innate immune cells are essential for host protection against cerebral tuberculosis","University of Cape Town, National Health Laboratory Service, Johannesburg, South Africa","Metab Brain Dis","Yes",4.351,16,"Mice",1,"0",1,0,NA,NA,NA,2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983",2015,44,7,"S. Plessis, M. Vink, J. A. Joska, E. Koutsilieri, A. Bagadia, D. J. Stein and R. Emsley",7,"HIV infection results in ventral-striatal reward system hypo-activation during cue processing","University of Stellenbosch, University of Cape Town","Aids","Yes",4.914,10,"Human",0,"0",0,0,NA,NA,NA,3,44,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984",2015,44,8,"R. Emsley, L. Asmal, B. Chiliza, S. du Plessis, J. Carr, M. Kidd, A. K. Malhotra, M. Vink and R. S. Kahn",9,"Changes in brain regions associated with food-intake regulation, body mass and metabolic profiles during acute antipsychotic treatment in first-episode schizophrenia","Stellenbosch University","Psychiatry Res","Yes",2.223,5,"Human",0,"0",0,0,NA,NA,NA,3,102,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985",2015,44,1,"S. Andronikou, T. Pillay, L. Gabuza, N. Mahomed, J. Naidoo, L. T. Hlabangana, V. du Plessis and S. P. Prabhu",8,"Corpus callosum thickness in children: an MR pattern-recognition approach on the midsagittal image","University of the Witwatersrand, University of KwaZulu-Natal","Pediatr Radiol","Yes",1.826,12,"Human",0,"0",0,0,NA,NA,NA,3,44,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986",2015,44,7,"N. L. Cuzen, S. M. Koopowitz, H. L. Ferrett, D. J. Stein and D. Yurgelun-Todd",5,"Methamphetamine and cannabis abuse in adolescence: a quasi-experimental study on specific and long-term neurocognitive effects","University of Cape Town, University of Stellenbosch","BMJ Open","Yes",2.413,17,"Human",0,"1",0,0,NA,NA,NA,3,44,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987",2015,44,1,"A. Roos, M. A. Kwiatkowski, J. P. Fouche, K. L. Narr, K. G. Thomas, D. J. Stein and K. A. Donald",7,"White matter integrity and cognitive performance in children with prenatal methamphetamine exposure",NA,"Behav Brain Res","Yes",3.173,17,"Human",0,"1",1,NA,NA,NA,NA,3,44,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988",2015,44,8,"J. Hoare, J. P. Fouche, N. Phillips, J. A. Joska, R. Paul, K. A. Donald, K. G. Thomas and D. J. Stein",8,"White matter micro-structural changes in ART-naive and ART-treated children and adolescents infected with HIV in 44",NA,"Aids","Yes",4.914,29,"Human",0,"1",1,NA,NA,NA,NA,3,44,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989",2015,44,3,"N. Dinat, E. Marinda, S. Moch, A. S. Rice and P. R. Kamerman",5,"Randomized, Double-Blind, Crossover Trial of Amitriptyline for Analgesia in Painful HIV-Associated Sensory Neuropathy","University of the Witwatersrand","Climacteric","Yes",2.766,9,"Human",0,"0",0,0,NA,NA,NA,3,44,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",2015,44,6,"W. M. Strauss, R. S. Hetem, D. Mitchell, S. K. Maloney, L. C. Meyer and A. Fuller",6,"Selective brain cooling reduces water turnover in dehydrated sheep","University of the Witwatersrand, University of South Africa","Surg Radiol Anat","Yes",2.766,11,"Sheep",0,"0",0,0,NA,NA,NA,3,44,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991",2015,44,5,"E. B. Fontes, A. H. Okano, F. De Guio, E. J. Schabort, L. L. Min, F. A. Basset, D. J. Stein and T. D. Noakes",8,"Brain activity and perceived exertion during cycling exercise: an fMRI study",NA,"Br J Sports Med","Yes",7.867,35,"Human",0,"0",1,NA,NA,NA,NA,3,54,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",2015,44,5,"S. du Plessis, M. Vink, J. A. Joska, E. Koutsilieri, A. Bagadia, D. J. Stein and R. Emsley",7,"HIV Infection Is Associated with Impaired Striatal Function during Inhibition with Normal Cortical Functioning on Functional MRI",NA,"J Int Neuropsychol Soc","Yes",2.778,8,"Human",0,"1",1,NA,NA,NA,NA,4,44,102,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",2015,44,1,"T. Calvey, A. N. Alagaili, M. F. Bertelsen, A. Bhagwandin, J. D. Pettigrew and P. R. Manger",6,"Nuclear organization of some immunohistochemically identifiable neural systems in two species of the Euarchontoglires: A Lagomorph, Lepus capensis, and a Scandentia, Tupaia belangeri",NA,"J Chem Neuroanat","Yes",2.162,8,"Lagomorph,Scandentia",0,"0",1,NA,NA,NA,NA,4,106,102,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",2015,44,9,"J. Trinh, I. Guella, M. McKenzie, E. K. Gustavsson, C. Szu-Tu, M. S. Petersen, A. Rajput, A. H. Rajput, M. McKeown, B. S. Jeon, J. O. Aasly, S. Bardien and M. J. Farrer",13,"Novel LRRK2 mutations in Parkinsonism",NA,"Qjm","Yes",4.57,3,"Human",0,"1",1,NA,NA,NA,NA,5,0,103,102,102,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",2015,44,3,"A. Krause, C. Mitchell, F. Essop, S. Tager, J. Temlett, G. Stevanin, C. Ross, D. Rudnicki and R. Margolis",9,"Junctophilin 3 (JPH3) expansion mutations causing Huntington disease like 2 (HDL2) are common in 44n patients with African ancestry and a Huntington disease phenotype",NA,"Am J Med Genet B Neuropsychiatr Genet","Yes",2.888,22,"Human",0,"1",1,NA,NA,NA,NA,5,44,53,102,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996",2015,44,1,"L. A. Dell, M. A. Spocter, N. Patzke, K. A. E. Karlson, A. N. Alagaili, N. C. Bennett, O. B. Muhammed, M. F. Bertelsen, J. M. Siegel and P. R. Manger",10,"Orexinergic bouton density is lower in the cerebral cortex of cetaceans compared to artiodactyls","University of the Witwatersrand, University of Pretoria","Eur J Neurosci","Yes",2.162,7,"Oryx,Springbok,Nyala,Blue wildebeest,Pig,Buffalo,Giraffe,Camel,Ibex,Hippopotamus,Harbour porpoise,Minke whale",0,"0",1,0,NA,NA,NA,6,44,57,102,106,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997",2015,44,7,"M. Bauer, T. Glenn, M. Alda, O. A. Andreassen, E. Angelopoulos, R. Ardau, C. Baethge, R. Bauer, F. Bellivier, R. H. Belmaker, M. Berk, T. D. Bjella, L. Bossini, Y. Bersudsky, E. Y. Cheung, J. Conell, M. Del Zompo, S. Dodd, B. Etain, A. Fagiolini, M. A. Frye, K. N. Fountoulakis, J. Garneau-Fournier, A. Gonzalez-Pinto, H. Harima, S. Hassel, C. Henry, A. Iacovides, E. T. Isometsa, F. Kapczinski, S. Kliwicki, B. Konig, R. Krogh, M. Kunz, B. Lafer, E. R. Larsen, U. Lewitzka, C. Lopez-Jaramillo, G. MacQueen, M. Manchia, W. Marsh, M. Martinez-Cengotitabengoa, I. Melle, S. Monteith, G. Morken, R. Munoz, F. G. Nery, C. O'Donovan, Y. Osher, A. Pfennig, D. Quiroz, R. Ramesar, N. Rasgon, A. Reif, P. Ritter, J. K. Rybakowski, K. Sagduyu, A. M. Scippa, E. Severus, C. Simhandl, D. J. Stein, S. Strejilevich, A. Hatim Sulaiman, K. Suominen, H. Tagata, Y. Tatebayashi, C. Torrent, E. Vieta, B. Viswanath, M. J. Wanchoo, M. Zetin and P. C. Whybrow",72,"Influence of birth cohort on age of onset cluster analysis in bipolar I disorder",NA,"Eur Psychiatry","Yes",3.44,15,"Human",0,"1",0,NA,NA,NA,NA,24,0,102,57,103,102,102,102,53,101,106,101,102,55,102,54,102,102,102,104,104,101,104,101,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",2015,44,7,"M. Bauer, T. Glenn, M. Alda, O. A. Andreassen, E. Angelopoulos, R. Ardau, C. Baethge, R. Bauer, B. T. Baune, F. Bellivier, R. H. Belmaker, M. Berk, T. D. Bjella, L. Bossini, Y. Bersudsky, E. Y. Wo Cheung, J. Conell, M. Del Zompo, S. Dodd, B. Etain, A. Fagiolini, M. A. Frye, K. N. Fountoulakis, J. Garneau-Fournier, A. Gonzalez-Pinto, J. F. Gottlieb, H. Harima, S. Hassel, C. Henry, A. Iacovides, E. T. Isometsa, F. Kapczinski, S. Kliwicki, B. Konig, R. Krogh, M. Kunz, B. Lafer, E. R. Larsen, U. Lewitzka, C. Lopez-Jaramillo, G. MacQueen, M. Manchia, W. Marsh, M. Martinez-Cengotitabengoa, I. Melle, S. Monteith, G. Morken, R. Munoz, F. G. Nery, C. O'Donovan, Y. Osher, A. Pfennig, D. Quiroz, R. Ramesar, N. Rasgon, A. Reif, P. Ritter, J. K. Rybakowski, K. Sagduyu, A. Miranda-Scippa, E. Severus, C. Simhandl, D. J. Stein, S. Strejilevich, A. H. Sulaiman, K. Suominen, H. Tagata, Y. Tatebayashi, C. Torrent, E. Vieta, B. Viswanath, M. J. Wanchoo, M. Zetin and P. C. Whybrow",74,"Influence of light exposure during early life on the age of onset of bipolar disorder",NA,"J Psychiatr Res","Yes",4.165,24,"Human",0,"1",0,NA,NA,NA,NA,24,0,101,57,101,102,102,102,53,101,101,101,102,55,102,54,102,102,102,104,104,101,104,101,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999",2016,44,9,"N. Agrawal and A. A. Skelton",2,"12-Crown-4 Ether Disrupts the Patient Brain-Derived Amyloid-beta-Fibril Trimer: Insight from All-Atom Molecular Dynamics Simulations",NA,"ACS Chem Neurosci","Yes",4.211,13,"Computational",0,"0",0,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",2016,44,3,"E. Dalle, W. M. Daniels and M. V. Mabandla",3,"Anti-parkinsonian effects of fluvoxamine maleate in maternally separated rats","University of KwaZulu-Natal","Int J Dev Neurosci","Yes",2.429,5,"Human",0,"0",0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
